@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
81,240,96,93,95,90,88,90,94,80,95,95,95,96,51,66,31,68,69,61,79,82,77,61,56,69,84,80,82,77,55,95,75,88,72,59,74,70,65,66,67,51,56,66,70,26,68,59,92,60,89
82,205,84,75,62,64,27,25,94,77,95,90,91,83,90,95,75,82,88,75,65,73,50,51,49,58,62,74,52,85,70,91,77,77,87,80,84,88,87,75,90,60,74,90,85,84,88,82,95,88,89
77,190,89,84,86,84,82,83,94,84,95,92,94,90,55,90,45,84,65,40,78,78,80,84,72,83,82,88,89,88,48,93,75,84,83,40,80,74,83,73,72,61,37,72,60,36,47,40,89,80,89
80,250,79,79,78,79,74,75,87,61,95,84,97,95,59,85,50,77,78,63,73,87,68,76,92,88,87,86,85,86,87,98,93,96,84,69,82,82,86,86,85,54,44,84,84,37,61,63,98,75,89
79,230,88,85,82,85,78,77,96,84,95,86,89,85,60,95,65,85,70,45,62,81,79,68,62,67,81,86,85,92,69,98,85,77,79,70,81,78,74,73,71,60,47,71,75,31,55,54,89,90,89
79,205,82,75,80,75,68,64,92,88,90,84,90,87,40,75,30,90,74,74,75,90,77,73,68,78,85,89,88,65,72,98,98,80,84,65,85,82,68,92,84,94,33,76,90,74,77,78,94,84,89
78,244,78,74,75,84,77,74,96,76,95,80,88,81,60,75,59,84,69,66,77,85,79,69,66,68,75,84,86,68,86,93,84,84,94,86,92,90,87,92,80,80,53,87,90,58,48,48,90,85,89
80,220,76,68,72,76,69,54,75,70,75,84,84,81,70,95,75,69,65,60,80,80,83,86,71,89,84,86,87,86,70,92,86,85,89,62,90,85,89,62,90,87,58,90,90,57,67,63,96,89,89
80,205,84,80,80,94,93,88,94,86,90,86,85,85,65,75,45,80,65,60,70,79,70,67,64,69,72,79,74,70,64,92,72,78,83,68,83,83,83,68,83,60,50,83,70,34,53,51,89,94,89
81,215,87,80,68,75,58,62,97,73,94,95,96,94,65,90,70,84,66,58,74,95,78,74,49,78,68,84,80,88,75,95,82,82,86,78,84,86,75,68,80,73,69,80,80,59,82,74,89,80,89
79,185,90,82,88,65,60,61,95,85,95,92,96,97,60,90,65,84,84,70,78,95,80,70,54,78,82,88,85,95,65,95,95,90,84,50,82,82,80,85,70,58,40,74,85,52,58,55,90,95,90
80,210,90,88,85,84,79,78,95,85,95,90,90,88,50,70,35,80,60,51,56,95,84,84,84,85,88,86,85,63,51,95,79,80,84,60,82,82,81,65,63,60,45,63,80,39,65,64,90,88,90
79,225,84,82,81,87,71,80,93,87,80,90,88,85,55,80,45,70,75,40,86,98,70,52,50,78,78,83,80,76,72,92,95,81,95,62,95,95,95,95,85,80,62,95,95,48,71,70,90,70,90
80,250,80,76,70,73,54,69,95,73,95,75,97,95,70,80,50,85,83,70,80,98,79,87,81,92,83,85,81,84,85,98,95,96,90,75,89,88,94,92,96,65,55,95,90,48,72,74,96,62,90
80,240,80,76,70,73,54,69,95,73,95,75,97,95,70,80,50,85,83,70,80,98,79,87,81,92,83,85,81,84,85,98,95,96,90,75,89,88,94,92,96,65,55,95,90,48,72,74,99,62,90
79,215,97,84,87,98,92,88,90,88,98,92,92,90,54,69,49,70,80,66,59,92,79,64,61,74,84,86,85,70,78,97,84,84,78,61,85,82,83,81,82,66,41,82,85,46,66,69,91,85,91
79,240,95,90,92,91,88,84,95,84,98,92,94,90,25,65,45,70,73,63,84,88,78,80,74,84,82,84,83,82,71,96,65,89,78,54,79,78,78,71,70,59,37,70,70,46,48,46,91,75,91
79,235,81,86,83,88,86,85,95,84,95,92,92,89,45,70,45,77,79,52,90,94,82,70,70,80,76,75,73,70,80,94,76,86,88,69,88,89,91,85,84,64,50,84,85,36,61,65,97,85,91
79,205,85,82,84,82,70,68,92,90,95,88,92,90,40,75,30,90,74,84,85,90,77,73,68,78,85,89,88,70,72,98,98,80,84,65,85,82,80,92,84,94,33,76,90,74,84,80,94,84,91
77,225,87,82,82,80,74,70,96,84,90,90,94,94,50,85,40,90,78,75,58,98,84,84,75,85,90,92,92,81,80,90,85,84,80,75,82,80,80,75,84,65,60,80,80,82,85,84,99,96,92
80,240,92,84,82,84,78,72,92,85,95,94,92,90,65,75,45,92,70,75,76,95,78,74,68,75,78,82,80,84,82,95,90,71,76,70,78,78,74,75,78,65,42,74,75,62,64,65,92,98,92
79,225,95,88,92,85,83,75,83,91,95,94,90,88,55,85,45,88,75,30,88,98,70,52,60,78,80,85,80,79,75,92,95,81,96,62,95,96,95,97,88,85,56,96,90,47,65,82,95,68,92
81,240,96,93,95,90,88,90,94,84,98,95,95,96,51,66,31,78,78,61,79,91,86,70,56,78,84,80,82,77,55,95,75,88,75,68,74,77,74,75,76,62,74,75,70,35,84,78,92,60,92
81,220,88,82,83,84,84,80,90,89,95,85,90,72,40,45,35,76,86,70,94,98,79,80,73,84,71,75,74,50,70,95,98,99,90,85,91,92,85,90,97,75,47,97,95,61,77,90,99,85,92
80,250,85,84,83,84,74,75,87,61,95,91,97,95,59,85,50,77,83,63,73,87,78,76,92,88,87,88,85,86,87,98,93,96,91,80,90,90,91,91,85,54,44,84,90,60,80,78,98,75,92
79,215,88,87,86,89,83,80,94,85,98,95,90,88,55,90,70,88,79,60,79,95,80,74,49,70,81,86,84,95,68,98,73,86,77,63,79,80,77,51,76,61,40,76,80,54,68,73,92,85,92
79,220,88,76,59,83,78,65,97,85,95,95,95,85,85,92,70,79,84,80,62,95,68,60,34,70,73,84,82,88,75,98,90,85,86,80,88,88,84,95,84,96,80,92,90,74,81,89,92,85,92
78,220,85,82,85,88,85,84,98,79,95,91,94,93,80,98,70,78,67,46,78,98,85,82,70,85,88,89,89,98,57,98,90,79,80,60,79,77,80,88,64,63,61,64,80,51,55,62,94,97,92
79,190,95,94,92,79,65,50,98,86,98,97,98,97,75,88,55,87,88,70,88,98,91,79,79,84,88,88,85,74,82,98,85,83,76,70,75,74,68,76,78,63,50,74,60,60,63,72,93,98,93
78,200,77,75,72,69,61,60,98,84,98,89,98,98,80,98,80,79,75,69,70,95,85,74,65,84,85,83,82,98,85,95,95,95,94,74,95,96,90,90,91,75,60,91,95,63,55,85,97,85,93
80,220,96,91,94,95,90,90,94,90,98,95,96,95,50,60,40,92,82,77,82,85,75,65,61,74,77,79,78,71,70,95,80,95,78,55,80,71,70,69,82,38,45,80,80,45,50,50,93,80,93
77,210,93,89,87,84,80,82,95,84,98,96,95,94,50,85,55,88,78,60,65,95,79,74,68,76,82,84,83,87,78,98,94,82,80,70,84,84,80,84,84,82,45,87,85,46,58,54,93,97,93
78,244,86,79,80,84,77,74,96,76,95,84,94,86,60,75,59,84,69,66,77,85,79,69,66,68,80,85,86,68,93,95,84,84,98,86,96,97,87,97,80,80,53,87,97,58,48,48,93,95,93
80,225,92,86,87,80,64,69,98,82,98,95,97,95,55,90,85,92,72,40,78,94,84,82,79,84,93,95,92,85,60,97,95,90,84,40,82,81,85,82,79,80,39,80,85,62,74,72,94,97,94
78,200,80,80,80,75,61,60,98,84,98,89,98,98,80,98,80,82,75,69,70,95,85,74,65,84,85,88,85,98,85,95,95,95,94,74,95,96,90,90,91,75,60,91,95,63,55,85,97,90,94
77,208,95,91,88,74,68,64,98,86,98,97,98,97,65,85,65,98,89,86,87,98,82,82,74,82,86,88,87,86,82,98,97,81,81,69,83,82,83,84,88,70,39,81,85,72,75,73,95,97,95
79,190,97,97,97,79,65,50,98,86,98,97,98,98,75,88,80,87,88,70,88,98,91,84,79,90,88,94,95,88,82,98,85,83,76,70,75,74,68,76,78,63,50,74,60,60,63,72,95,98,95
79,205,95,93,89,78,65,68,98,82,98,98,97,97,55,80,60,97,74,78,75,90,85,82,77,85,90,88,89,80,61,95,90,79,86,72,87,86,88,84,74,70,35,74,89,60,55,65,95,96,95
79,200,95,90,94,87,70,72,97,85,98,97,98,96,96,98,85,94,76,50,84,98,84,70,60,82,88,95,95,98,77,96,85,94,82,63,85,84,82,84,79,69,47,79,95,68,78,85,95,88,95
81,225,88,85,76,79,68,57,95,81,98,97,98,94,90,95,75,95,95,90,93,76,76,72,67,75,76,78,75,90,80,98,95,85,85,87,91,88,88,85,83,63,42,83,95,46,47,40,95,98,95
80,220,96,95,94,96,96,93,94,90,98,95,98,96,50,60,40,92,82,77,82,85,79,82,61,80,77,83,78,80,80,95,80,95,78,55,80,71,70,69,82,38,45,80,80,45,50,50,95,80,95
77,210,96,92,94,88,88,88,95,88,98,96,95,95,50,85,55,88,78,60,65,95,82,74,68,81,82,88,86,87,82,98,94,82,86,70,88,84,84,84,84,82,45,87,90,46,58,54,95,97,95
81,221,85,84,85,88,82,88,98,86,98,95,98,92,55,85,45,90,70,40,74,92,83,76,73,75,79,80,80,92,60,95,90,93,85,63,84,88,85,88,94,79,45,92,85,40,72,79,99,99,95
78,244,89,85,85,88,88,74,96,76,95,90,94,94,60,75,59,84,69,66,77,85,79,69,66,68,80,88,86,85,93,95,84,84,98,86,98,97,98,98,80,95,53,87,98,58,48,48,95,95,95
80,210,94,90,90,84,74,74,96,80,95,97,95,95,70,95,80,84,72,70,80,98,86,90,85,92,84,86,87,86,70,98,95,97,97,84,96,97,95,95,95,96,65,94,95,78,84,82,96,44,95
77,225,92,89,86,86,79,75,98,84,90,96,97,96,50,85,40,98,78,75,58,98,84,84,75,85,92,94,95,81,80,90,85,84,85,82,88,87,80,88,84,65,60,80,90,90,95,95,99,96,96
80,225,94,92,90,86,64,69,98,82,98,97,97,97,70,97,85,92,72,40,78,94,84,82,84,90,93,95,95,94,70,97,95,90,91,40,92,90,90,82,79,80,39,80,95,62,74,72,96,97,96
77,208,95,95,95,79,79,78,98,89,98,97,98,98,65,85,65,98,89,86,87,98,82,82,74,82,86,90,87,90,82,98,97,81,81,69,83,82,83,84,88,70,39,81,85,72,75,73,97,97,97
79,205,95,93,89,79,78,78,98,82,98,98,98,98,55,90,75,97,74,84,88,90,85,82,77,90,90,92,90,94,61,98,90,79,86,72,87,86,88,84,74,70,35,74,89,60,55,65,97,97,97
81,220,95,94,93,94,92,90,99,89,98,96,98,72,40,45,35,76,96,70,94,98,79,94,73,95,64,64,63,50,65,97,98,91,96,85,97,97,85,98,97,75,47,97,99,61,77,90,99,96,97
78,220,95,89,92,94,90,90,98,86,98,95,96,96,80,99,98,89,75,46,88,98,89,85,70,93,88,95,95,99,68,98,95,79,88,60,90,88,88,90,95,82,61,80,85,62,68,75,97,80,97
81,225,90,90,76,82,78,57,95,81,98,97,98,94,90,95,85,95,97,97,96,92,76,72,67,75,76,86,80,90,80,98,95,85,85,87,91,88,88,85,83,63,42,83,95,78,80,85,98,95,98
77,225,95,89,94,89,88,75,98,88,98,96,97,97,50,85,40,98,84,84,85,98,84,84,75,85,92,96,95,81,80,98,85,84,95,89,96,95,88,95,84,65,60,80,95,90,95,95,99,96,99
