@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
75,170,82,75,80,82,64,70,88,80,80,83,88,89,25,40,50,70,55,60,51,94,88,89,92,90,93,93,94,75,50,93,97,83,92,50,94,93,88,97,76,97,35,76,90,70,84,82,89,68,89
76,180,81,76,80,80,75,76,90,74,85,80,90,90,25,42,25,55,85,60,83,98,89,92,78,90,94,87,89,70,65,90,85,93,92,60,90,94,92,90,85,90,37,84,90,45,46,35,96,95,89
69,185,90,86,89,92,88,90,92,92,95,85,90,88,25,25,25,97,25,25,34,86,85,95,88,92,97,89,97,81,45,97,97,91,63,25,64,62,58,74,54,57,26,54,54,28,39,26,89,79,89
73,180,84,82,83,71,68,64,90,83,90,85,91,90,25,65,30,84,25,25,29,92,95,88,84,89,92,88,88,75,60,95,94,90,88,40,86,84,92,84,84,94,35,84,85,35,45,40,97,96,89
73,190,89,80,86,84,72,74,95,84,90,88,90,88,25,25,25,70,26,25,40,93,99,96,90,98,96,88,90,80,35,98,85,79,81,32,70,72,81,60,76,80,30,76,70,27,45,50,89,92,89
76,195,90,88,89,84,75,82,93,90,95,86,94,95,25,85,35,92,32,25,47,80,75,92,94,90,97,97,93,88,60,95,95,83,84,82,75,86,86,88,66,65,46,66,85,54,80,80,89,60,89
72,168,86,82,83,84,79,78,96,84,95,85,95,91,25,40,40,79,41,47,63,89,95,95,90,94,94,88,92,65,35,94,70,87,75,30,76,76,80,78,64,78,29,64,70,37,34,65,94,96,89
75,193,96,94,97,88,84,87,94,89,98,92,95,94,26,30,26,73,40,35,64,96,98,84,85,82,94,87,95,81,37,97,87,78,72,32,71,74,78,90,82,89,40,74,55,40,43,44,90,69,89
73,171,74,54,70,75,54,64,92,61,75,75,90,97,25,30,25,61,50,60,50,90,92,97,90,97,97,88,97,85,48,88,92,79,92,36,94,84,92,97,78,95,37,78,95,46,54,52,89,80,89
75,200,84,82,80,63,41,59,84,72,95,82,90,90,25,85,50,90,57,33,64,81,77,90,95,83,97,98,96,85,74,98,98,87,73,30,74,74,77,80,82,71,28,70,73,58,82,80,93,95,89
75,185,88,82,81,96,95,95,95,82,95,89,94,92,26,30,30,83,27,27,44,86,90,85,70,88,92,85,85,71,46,98,96,79,69,26,76,70,70,87,89,77,27,74,72,31,52,56,96,90,89
77,189,80,78,60,72,65,62,95,77,85,89,92,86,35,78,35,60,52,42,63,98,90,95,94,92,93,90,90,78,68,97,90,72,97,70,95,84,98,98,93,98,68,93,90,66,59,48,90,65,90
69,180,86,89,88,89,88,88,95,84,95,90,88,86,25,98,90,75,25,25,30,95,88,85,74,92,97,97,97,98,60,97,95,81,78,38,79,78,78,82,71,80,31,71,80,30,30,30,90,93,90
75,200,84,80,80,73,53,71,90,81,98,81,97,96,30,90,35,87,69,45,76,93,88,92,93,92,96,97,96,82,72,98,98,87,85,42,84,82,89,92,94,83,40,82,80,55,70,70,90,70,90
75,185,90,78,85,97,96,98,95,91,98,91,92,91,25,36,25,80,35,35,52,94,98,90,78,92,92,83,91,73,48,98,98,79,77,30,79,78,78,95,97,85,35,82,80,39,60,64,93,70,90
73,175,84,80,82,83,75,80,98,80,90,88,90,90,25,25,30,80,55,30,48,97,89,88,89,90,96,94,95,75,45,98,90,81,92,30,94,85,85,84,97,94,30,96,90,48,65,62,92,96,91
75,193,96,94,97,94,93,90,94,96,98,92,95,95,26,30,26,86,40,35,78,96,98,93,85,90,94,87,95,81,37,97,87,78,72,32,71,74,78,90,82,89,40,74,55,40,43,44,91,60,91
81,220,75,74,75,76,71,69,95,90,95,88,95,94,25,50,25,81,85,96,60,98,94,94,96,92,85,76,77,65,86,97,95,99,90,80,90,88,90,98,95,63,32,98,90,46,67,84,99,92,91
73,185,90,90,90,92,92,90,93,83,95,89,94,94,25,30,25,68,29,25,34,84,92,94,92,95,90,88,88,95,40,94,85,82,90,31,89,80,90,80,76,67,55,76,90,33,53,38,91,87,91
75,185,89,84,88,97,97,97,95,94,98,92,97,96,26,36,30,92,35,35,52,94,98,93,73,96,94,85,95,73,48,98,98,79,77,30,84,78,78,95,97,77,32,82,80,35,78,64,96,50,91
74,185,90,88,89,86,84,85,98,81,98,92,95,96,25,88,35,98,30,45,70,95,89,86,80,92,92,88,90,95,68,98,90,82,74,35,79,80,74,74,88,84,50,80,85,48,39,35,91,85,91
76,185,89,78,84,70,64,62,97,85,95,91,95,95,25,25,25,83,74,50,60,95,90,94,88,93,92,90,88,77,69,95,95,85,96,66,98,88,96,74,90,64,42,90,90,40,43,40,92,95,92
76,185,88,86,85,82,75,79,86,87,95,95,97,95,31,31,31,75,81,46,66,87,95,92,84,94,74,74,77,75,67,91,87,85,96,73,98,95,96,81,95,71,49,95,95,47,50,38,92,98,92
69,185,92,89,90,95,94,95,97,96,98,90,95,95,25,25,25,97,25,25,34,95,91,95,88,92,97,94,97,81,45,97,97,91,63,25,64,62,58,74,54,57,26,54,54,28,39,26,92,79,92
76,205,84,81,80,79,70,74,94,74,90,88,92,90,25,29,25,80,60,40,55,95,93,93,92,93,95,94,95,82,58,95,90,77,88,70,89,90,86,91,82,85,30,84,90,37,62,60,92,96,92
74,175,88,84,84,85,80,81,97,88,85,86,97,95,25,25,25,96,59,63,63,98,80,84,82,80,85,86,86,75,60,95,97,82,95,44,94,90,88,95,92,98,40,92,95,58,73,64,95,97,92
73,170,82,74,81,87,81,82,98,82,95,80,85,84,25,25,25,78,25,25,29,85,88,99,97,98,94,89,90,55,31,95,92,98,94,40,93,80,94,90,90,90,35,90,90,37,45,37,92,97,92
73,211,86,84,85,85,80,84,97,85,98,95,95,92,40,45,30,85,45,40,58,95,93,93,92,95,95,93,92,80,48,94,85,84,76,45,78,79,76,78,85,79,54,76,75,53,44,44,94,96,92
75,200,88,82,84,80,77,78,84,85,95,82,95,94,25,85,50,90,57,33,64,90,77,95,98,97,97,98,96,85,74,98,98,87,82,30,80,80,77,80,82,80,28,70,80,58,88,85,93,95,92
75,195,84,80,82,85,74,80,95,82,95,88,94,93,30,96,65,90,45,50,54,94,93,92,84,91,95,89,93,96,54,98,85,88,78,48,79,80,82,90,92,85,57,74,80,54,59,52,92,94,92
75,195,85,80,84,90,87,88,98,90,90,89,94,92,25,28,25,80,30,28,28,98,91,95,90,95,96,91,92,75,50,98,92,82,81,25,80,84,79,90,84,82,45,84,85,44,51,50,95,98,92
71,180,95,92,94,93,89,91,93,90,98,90,95,91,30,35,30,70,40,44,42,95,94,94,90,93,96,94,94,95,58,98,85,93,80,44,82,81,84,92,90,89,50,81,85,51,54,50,92,80,92
75,180,89,87,88,82,75,78,98,81,98,95,97,97,25,60,30,91,40,40,60,94,93,90,84,94,95,93,94,83,58,97,95,81,84,45,86,78,92,88,88,82,37,81,85,50,40,50,93,97,93
75,185,93,88,90,86,78,82,97,84,98,96,96,97,25,48,35,90,33,36,44,95,91,92,83,94,90,92,90,84,70,97,95,79,82,30,84,85,82,84,94,84,40,75,85,48,62,54,93,96,93
72,170,96,90,94,97,95,93,97,95,95,94,93,92,25,25,25,84,25,25,29,92,89,95,96,95,89,86,88,75,40,97,95,85,76,25,74,68,70,72,75,67,27,75,80,38,44,32,93,96,93
77,210,87,80,84,80,75,78,98,85,98,89,88,98,25,50,25,73,85,70,82,90,89,98,97,98,84,78,77,86,75,90,83,88,95,55,94,95,95,95,95,72,45,95,95,63,63,70,97,85,93
75,185,90,88,89,87,84,85,98,87,98,94,95,95,25,35,30,90,60,30,64,95,93,92,94,95,89,85,88,82,48,97,85,95,78,54,78,82,75,79,82,78,45,81,85,34,46,48,93,97,93
72,175,92,90,91,84,80,82,98,80,98,93,92,94,25,25,25,84,33,25,55,92,95,93,94,94,94,88,92,80,70,98,94,85,84,40,83,82,87,94,88,95,30,82,90,40,46,45,94,97,93
72,175,95,92,94,91,84,83,98,90,98,97,95,94,25,27,25,88,48,40,55,95,91,98,98,97,97,95,98,84,68,97,85,77,93,65,94,93,92,96,78,97,35,82,95,34,55,50,95,74,95
75,190,95,94,95,84,84,84,98,88,98,97,98,98,25,97,55,92,55,55,55,85,96,96,88,96,98,98,98,96,70,98,95,83,80,50,79,85,84,78,79,75,37,79,85,36,55,54,95,85,95
75,185,96,92,94,89,88,82,97,88,98,97,98,97,25,48,35,90,33,36,44,95,91,92,83,94,90,92,92,88,70,97,95,79,82,30,84,85,86,84,94,84,40,75,85,48,62,54,95,98,95
76,205,92,88,92,90,84,80,98,88,95,97,98,96,25,29,25,94,70,60,68,95,93,98,98,97,95,94,95,82,70,98,90,84,94,70,97,95,95,95,82,96,30,84,95,37,62,60,95,60,95
81,220,82,79,81,76,71,69,98,90,98,92,98,94,25,50,25,81,90,96,60,98,94,98,96,98,87,85,86,70,86,97,95,99,90,80,95,94,90,98,97,63,32,98,95,46,67,84,99,98,95
79,195,93,91,91,84,80,80,98,82,98,97,97,95,70,86,50,89,74,55,65,95,94,95,89,94,93,91,90,83,68,98,95,82,85,65,89,88,84,88,88,89,40,84,95,62,68,60,95,98,95
75,185,94,94,93,90,89,90,98,89,98,94,95,95,25,35,30,90,60,30,64,95,93,92,94,95,93,89,92,82,48,97,85,95,78,54,78,82,75,79,82,78,45,81,85,34,46,48,95,97,95
72,175,92,90,91,88,87,88,98,80,98,93,92,94,25,25,25,84,33,25,55,92,95,96,94,94,97,97,97,80,70,98,94,85,90,40,83,82,90,98,88,97,30,82,90,40,46,45,95,97,95
74,185,95,95,94,90,74,72,97,85,98,97,97,95,25,30,30,84,58,30,58,98,93,96,92,95,98,96,96,82,50,98,95,85,84,54,88,86,80,92,95,88,35,80,90,30,47,38,95,97,95
76,200,93,88,89,81,61,74,98,84,98,94,96,97,25,61,30,86,48,25,55,95,95,94,93,94,93,87,88,79,72,96,85,92,96,57,94,95,96,84,92,96,31,92,95,41,61,61,95,95,95
72,175,97,92,96,94,90,89,98,90,98,98,95,97,25,27,25,88,48,40,55,95,91,98,98,98,97,97,98,88,68,97,85,77,97,65,97,96,95,96,78,98,35,82,97,34,55,50,96,70,96
75,180,95,92,94,93,89,91,98,81,98,95,97,97,25,60,30,91,40,40,60,94,93,97,90,94,95,93,94,83,58,97,95,81,84,45,86,78,92,88,88,82,37,81,85,50,40,50,96,97,96
72,170,96,96,96,97,97,95,97,95,98,95,95,93,25,25,25,88,25,25,29,98,94,97,96,97,91,90,92,80,40,97,95,85,76,25,74,78,76,72,82,67,27,75,80,38,44,40,96,96,96
74,185,95,95,94,90,88,82,97,85,98,97,97,97,25,30,30,84,58,30,58,98,95,98,92,95,98,98,97,85,50,98,95,85,88,54,88,88,87,92,95,88,35,80,90,30,47,38,96,97,96
73,180,96,95,96,84,82,80,98,88,98,95,97,98,25,65,30,95,25,25,29,92,98,97,95,97,97,94,96,80,60,98,94,90,92,40,94,90,92,94,84,94,35,84,95,35,45,40,97,98,97
74,175,97,95,96,93,86,89,97,88,98,97,97,95,25,25,25,96,59,63,63,98,86,96,95,98,94,93,90,75,60,95,97,82,95,44,94,90,95,95,92,98,40,92,95,58,73,64,97,94,97
76,200,94,88,94,84,80,79,98,86,98,97,98,98,25,61,30,89,48,25,55,95,95,96,93,94,96,97,96,84,72,96,85,92,96,57,94,95,96,84,92,96,31,92,95,41,61,61,97,95,97
81,215,83,83,82,74,74,73,98,84,98,95,98,99,25,64,25,84,91,98,78,98,96,98,98,98,89,89,90,78,84,98,98,99,98,80,98,97,98,98,98,78,42,97,97,60,74,84,99,97,98
73,180,96,95,96,90,90,90,98,88,98,97,97,98,25,65,30,95,25,58,65,98,98,97,97,97,97,97,96,85,68,98,94,90,97,40,96,96,92,94,84,94,35,84,95,35,45,40,99,98,99
74,175,97,97,97,97,96,96,97,92,98,97,97,98,25,25,25,98,59,63,63,98,86,96,95,98,96,96,96,85,60,98,97,82,95,44,94,97,96,95,92,98,40,92,98,58,73,64,99,94,99
